1	100.0	99.609375	0.0
2	100.0	96.953125	0.05
3	100.0	94.66145833333333	0.1
4	100.0	91.640625	0.15000000000000002
5	100.0	88.40625	0.2
6	100.0	85.84635416666667	0.25
7	100.0	83.125	0.3
8	95.0	80.732421875	0.35
9	100.0	78.99305555555556	0.35
10	95.0	76.9453125	0.39999999999999997
11	100.0	75.75994318181819	0.39999999999999997
12	100.0	73.66536458333333	0.44999999999999996
13	90.0	71.41225961538461	0.49999999999999994
14	90.0	69.62611607142857	0.49999999999999994
15	95.0	68.38541666666667	0.49999999999999994
16	95.0	67.3583984375	0.49999999999999994
17	100.0	66.65900735294117	0.49999999999999994
18	95.0	65.88541666666667	0.5499999999999999
19	90.0	65.06167763157895	0.5499999999999999
20	90.0	64.30859375	0.5499999999999999
21	95.0	63.80580357142857	0.5499999999999999
22	100.0	63.77770083102493	0.5499999999999999
23	90.0	62.95336787564767	0.6
24	90.0	61.89476885644769	0.6
25	85.0	60.794151376146786	0.6
26	90.0	59.864425162689805	0.6
27	95.0	59.099794238683124	0.6
28	95.0	58.613013698630134	0.6
29	90.0	58.06669776119403	0.6
30	95.0	57.422014260249554	0.6
31	90.0	56.94965870307167	0.6
32	90.0	56.65302782324059	0.6
33	90.0	56.33844339622642	0.6
34	85.0	55.88880484114977	0.6
35	90.0	55.559402332361515	0.6
36	90.0	55.38326300984529	0.6
37	95.0	55.205502717391305	0.6
38	95.0	55.004927726675426	0.6
39	95.0	54.86800254452926	0.6
40	95.0	54.74106041923551	0.6
41	95.0	54.60675837320574	0.6
42	100.0	55.01306620209059	0.6
43	90.0	55.01693002257336	0.65
44	95.0	54.98353457738749	0.65
45	95.0	54.82238247863248	0.65
46	90.0	54.600676378772114	0.65
47	100.0	54.35851926977688	0.65
48	75.0	53.975024727992086	0.7000000000000001
49	80.0	53.65830115830116	0.7000000000000001
50	75.0	53.30466540999058	0.7000000000000001
51	70.0	52.925874769797424	0.7000000000000001
52	90.0	52.60688568856886	0.7000000000000001
53	80.0	52.27882922535211	0.7000000000000001
54	90.0	51.948751076658056	0.7000000000000001
55	90.0	51.670531197301855	0.7000000000000001
56	85.0	51.48121387283237	0.7000000000000001
57	85.0	51.29348705501618	0.7000000000000001
58	90.0	51.113203806502774	0.7000000000000001
59	90.0	50.9156298600311	0.7000000000000001
60	90.0	50.73035850495805	0.7000000000000001
61	80.0	50.547342814371255	0.7000000000000001
62	90.0	50.56851579720794	0.7000000000000001
63	90.0	50.51136363636363	0.7000000000000001
64	90.0	50.45712260807937	0.7000000000000001
65	95.0	50.37778551532033	0.7000000000000001
66	90.0	50.224161533196444	0.7000000000000001
67	90.0	50.07654777927322	0.7000000000000001
68	85.0	49.8668100595632	0.7000000000000001
69	95.0	49.686686197916664	0.7000000000000001
70	100.0	49.56678411274824	0.7000000000000001
71	80.0	49.382881462799496	0.7500000000000001
72	85.0	49.09605834885164	0.7500000000000001
73	85.0	48.837866748166256	0.7500000000000001
74	80.0	48.59121011438892	0.7500000000000001
75	95.0	48.354833926453146	0.7500000000000001
76	80.0	48.1531268264173	0.7500000000000001
77	95.0	47.927707373271886	0.7500000000000001
78	90.0	47.71223736513345	0.7500000000000001
79	75.0	47.516097424412095	0.7500000000000001
80	75.0	47.30328547763666	0.7500000000000001
81	85.0	47.11192810457516	0.7500000000000001
82	85.0	47.15139709833423	0.7500000000000001
83	85.0	47.09239130434783	0.7500000000000001
84	95.0	47.0467032967033	0.7500000000000001
85	90.0	46.92858987603306	0.7500000000000001
86	75.0	46.8230494645589	0.7500000000000001
87	80.0	46.69436052366566	0.7500000000000001
88	85.0	46.58316757831924	0.7500000000000001
89	80.0	46.41331041257367	0.7500000000000001
90	90.0	46.29245511887433	0.7500000000000001
91	90.0	46.14393576222435	0.7500000000000001
92	90.0	45.99242065371862	0.7500000000000001
93	90.0	45.907069288389515	0.7500000000000001
94	85.0	45.817329939842665	0.7500000000000001
95	75.0	45.65645013723696	0.7500000000000001
96	75.0	45.525214834916326	0.7500000000000001
97	80.0	45.39803220035778	0.7500000000000001
98	85.0	45.23883237505529	0.7500000000000001
99	70.0	45.12084426946632	0.7500000000000001
100	70.0	44.97241453916054	0.7500000000000001
101	85.0	44.849636130136986	0.7500000000000001
102	90.0	44.88881829733164	0.7500000000000001
103	80.0	44.842309304274934	0.7500000000000001
104	90.0	44.75995437577769	0.7500000000000001
105	75.0	44.686473727422005	0.7500000000000001
106	85.0	44.60839089800894	0.7500000000000001
107	80.0	44.51830249396621	0.7500000000000001
108	80.0	44.40362405416169	0.7500000000000001
109	85.0	44.31683753943218	0.7500000000000001
110	70.0	44.194162436548226	0.7500000000000001
111	95.0	44.07675947409126	0.7500000000000001
112	85.0	43.98171198774416	0.7500000000000001
113	85.0	43.90459028831563	0.7500000000000001
114	90.0	43.81576475009395	0.7500000000000001
115	90.0	43.72161206254654	0.7500000000000001
116	85.0	43.633345628919216	0.7500000000000001
117	75.0	43.567708333333336	0.7500000000000001
118	80.0	43.48605577689243	0.7500000000000001
119	85.0	43.400933237616655	0.7500000000000001
120	85.0	43.317769477054426	0.7500000000000001
121	95.0	43.23386812411848	0.7500000000000001
122	95.0	43.3733834323663	0.7500000000000001
123	90.0	43.406964656964654	0.7500000000000001
124	85.0	43.39144623840605	0.7500000000000001
125	90.0	43.39109332425068	0.7500000000000001
126	80.0	43.371749408983455	0.7500000000000001
127	95.0	43.360264567983926	0.7500000000000001
128	85.0	43.332779807372965	0.7500000000000001
129	85.0	43.27733860342556	0.7500000000000001
130	95.0	43.221986278993796	0.7500000000000001
131	90.0	43.16753078418665	0.7500000000000001
132	85.0	43.111137897782065	0.7500000000000001
133	85.0	43.04169323979592	0.7500000000000001
134	90.0	43.005378044922494	0.7500000000000001
135	80.0	42.963355304457	0.7500000000000001
